sleep_hours,steps,mood_recent_avg,mood_entries_count,consistency_pct,historical_avg_score,total_score,stress_level
5.007720926652354,8664.158562135772,2.0162123484744705,51,86.28582706994902,59.619382928661864,77.48315035888824,low
7.295291853803685,4328.789419133045,1.9260740365953737,16,74.3240597008081,58.965698651574485,73.83798870350253,medium
8.107699869993116,7201.456575724343,2.279172121165194,31,32.247956732201686,43.049440775696645,74.85560538162551,medium
7.257052421784956,4190.820511806127,3.146760659127591,25,74.35492779307106,68.24518470866383,77.32207746994297,low
6.826527576417639,7916.600088086547,2.750841108580323,49,37.220519256458815,68.3767157684311,65.5975611857445,medium
6.548344456616067,4944.7475945739925,1.253787844902499,30,52.921464453189834,72.28174308233335,69.60553984618058,medium
4.782217014448859,2304.3472633485108,2.7034394550390863,40,76.19418199254049,46.89958936716704,62.472699107905996,medium
5.920233687407937,5193.140796301669,4.385113018050342,12,49.93282761774164,69.01182268645071,80.71879698573682,low
6.309041843560319,11502.001254841221,1.4028164698688577,28,83.07920351197087,40.86104946896307,73.99600611280842,medium
8.585683339328373,11369.652946652564,4.777446397326621,25,66.30262024797145,63.049783132193525,99.12830801457335,low
7.515427434352692,7459.599908338094,2.2343614830599496,41,47.44948836106265,71.48241282236839,73.5049674532213,medium
4.355439766955899,5588.823553758893,1.0581425176060106,20,68.9572179061957,58.10985665418286,67.52168168324053,medium
7.486125954092192,6911.70540628525,2.0126223162572687,6,32.38993906889637,80.52021432001325,65.86942158345335,medium
6.422376579375525,6950.5570161998685,1.2786384822188137,55,60.7254401348127,47.67456466585129,60.912398895047964,medium
5.984616999541062,5880.3397428986955,3.265525384226688,59,52.78598319182437,76.66332647287439,81.83302125387986,low
7.917514433261302,7322.832059767851,2.2653005102021986,50,59.297155441455516,50.885411032358505,77.32378158255132,low
8.546499283743927,6624.68058646069,4.227506455698682,13,72.7903638561914,89.84031115923909,100.0,low
8.396920178674298,5052.082843907059,3.930500352495008,45,59.66520168857568,73.21510162610707,87.67509924137165,low
5.741173715166042,2414.229601849071,2.8743858379471035,42,68.80858539582928,45.44923217743073,56.756436882997,medium
6.5361814362231785,4619.822273339503,3.2424064433652178,42,37.79954965134323,51.42296880401927,70.43221528070312,medium
7.496895147105346,8398.55654722079,3.4350784039240807,15,51.68902437812672,82.27516857388915,88.80094161304994,low
8.463317690683539,5905.613326513906,2.08281874958198,27,59.586613533936905,43.76546609154536,78.97463076271038,low
6.281238643232065,6900.860674762515,1.55750549277675,9,33.75735048088206,59.19296335570638,69.47676318271313,medium
6.721511535004274,5150.953416886763,2.5060752642174267,32,96.39313324062621,44.04588465813096,85.74793540391236,low
5.340497538990958,2821.2074849681258,1.3794301844559196,45,93.41777277296548,68.40809858201719,66.36368481259969,medium
5.205690063878993,5284.1108553845315,2.2594535016215542,8,53.32763446178923,43.93040508480927,69.35852128027534,medium
8.218788733591296,2932.6322977519458,3.2104086431108643,43,73.9126244159622,76.66967332708327,81.50448354597178,low
9.034360042856235,2741.1324791893458,3.160450096525869,34,63.15380711080079,84.46271962124015,83.88875939202902,low
6.891984817629499,9616.90982660823,1.4824534977570227,39,69.38352364323566,56.20808553978668,68.58162993941441,medium
8.505299346838036,4739.741985197351,1.0333564000160314,23,38.514596407854526,52.9229347264569,59.278119268990196,medium
7.542454037571451,3775.5458236198992,1.3557742477625925,31,67.9819584440196,76.48218700187935,79.01859446932981,low
6.032320368092313,10853.879053142717,1.1446001678034707,53,47.754634873812094,41.24404731485536,59.77297432528831,medium
7.5420934082626205,8444.955106212725,2.6018755576291395,27,72.77229863589358,48.605550467500315,81.57408135472848,low
9.307054849698954,4885.472323494486,2.559000744689979,52,83.72849828332691,42.117096049450765,80.28545932334131,low
6.946260941335073,7282.908976657105,1.9664614612183349,12,93.14022461887977,82.2448890965652,77.7597036787846,low
9.346965483721009,5292.635045217892,1.8617778386594384,21,32.351547009726815,76.259641593961,83.31124165892456,low
3.0703823438653837,3921.9609621612008,2.585679665833626,6,66.65751175051432,84.19371078948075,71.12104365625322,medium
8.232853756562836,7424.073673455014,1.3462943128909877,31,58.56982869309148,47.887333195431054,73.5803222835429,medium
7.130570602357257,5027.094344039391,1.857236499980865,19,45.738124018068646,55.36887801537848,65.42883284357382,medium
6.551488974301199,6226.49402699821,2.622767619418234,36,48.4789902508665,43.82953042633298,71.03247356400536,medium
7.137641164803253,9064.089704699014,1.3793196569743147,7,87.64114197468422,84.20456732827392,84.51296993440738,low
4.018646628098661,8733.63931138613,4.363254691218442,8,81.62704455427418,51.877425843079415,74.97326424484393,medium
6.670492168243732,4349.72012443177,3.7040739918270917,40,93.22541862461853,75.69730533925983,84.61479724020293,low
7.53566885726762,7458.094806861258,2.532476995385911,37,84.94294816973752,47.70842814546171,78.31015053346965,low
9.216841067112274,2616.4312615627323,1.6015932369154982,6,33.978765257608686,40.05578588195202,55.079722665658345,medium
6.222594672589529,7351.242483947115,1.7767492474749371,49,37.8112531362904,82.61445464670422,72.10266736368004,medium
5.787259595660219,6445.485917403317,1.480358338990976,29,77.54467362545674,86.89138032181191,85.10411599311583,low
6.247364434623195,7136.938087090292,1.6403353090941328,43,76.10227782895151,84.73545977643974,82.4261403124357,low
8.373103176553112,5107.665736067302,2.6900565558806213,3,92.45902228454241,48.00004596262332,91.8367563969553,low
7.493126664489527,12252.21382095747,1.9826586611252388,18,66.87910689867428,82.4357021203859,82.04036382932661,low
6.205359694349442,3296.1008771390575,4.538313907444897,27,70.31585367634821,72.48186873281493,80.4282356752021,low
7.769901149670034,8914.655132905385,4.843714920136799,42,66.57041908572461,88.46095430905763,95.30777761215697,low
7.14561632402206,2904.905040695005,3.7654601739645703,6,77.55342364972309,49.396228580832876,69.34891048035034,medium
8.452967485799334,7513.032523887963,4.235044437787531,38,57.66376571657361,51.27062711068138,90.62258945684098,low
5.946920359183972,7727.369931755348,2.020478142316486,55,72.95559329136631,85.26471489432294,80.54531103674573,low
6.508506780103348,6164.927614686856,3.6600958966324932,13,64.3546922237808,87.7744058258244,88.82661292652936,low
6.411837770301764,4514.026768368887,1.2319946117445113,20,96.2156832386847,60.39868415110345,75.48699309878623,low
4.804727577801822,6423.404672235896,4.840864341235983,57,59.35318360641513,89.08004277743268,88.82659152816315,low
7.444180415596864,6801.0310002905235,3.6808278612277667,52,38.95927222549874,43.73059168502141,80.5823170205349,low
7.391582908269834,11369.809458918848,2.2674046858919326,25,87.57353144632825,74.2404820315788,91.88466371094047,low
7.0076701849636915,3382.9791440991116,4.092166235135626,46,65.2877732288575,80.1228218173359,94.88091679457443,low
6.64811929993728,4332.259511057995,1.0631977968159565,7,41.24542525752036,84.20534177819223,54.692615402892635,medium
4.876943886924378,6854.206671208009,2.5049449415616447,41,94.94011043868228,58.00913215621939,75.19107024586148,low
6.369032015851961,5231.838628814245,4.582631051857681,49,38.54104610833841,73.69885374882017,84.46235997944835,low
6.485928225209846,5699.8768868082,2.0527982523129285,19,34.78432473880576,85.49537617260239,71.71028399020655,medium
5.796584096167572,9211.055506091281,3.671657248316253,50,48.72790088895381,89.71705489341204,83.11458925005734,low
6.758071432500986,200.0,2.4404147295987704,43,75.84186352058121,85.79297291002447,68.1522455784543,medium
7.606076285221808,4206.151964946566,2.569457342746776,15,37.83535251015896,77.08974690790647,70.44700634895091,medium
9.829278851815795,772.8923212462523,3.9837482006179363,6,97.7299375004131,71.74599333295399,81.11752841633424,low
7.261866719247759,2412.5506892877884,4.640823992787652,45,67.45447990644308,77.19654566723209,77.84999163495866,low
7.386325586084147,13213.87347621741,1.6668740918616383,32,70.15987807279267,56.82661920900041,74.2112048868541,medium
6.888331126350749,7794.5044018582685,2.1075684350221873,48,96.52659441649517,76.25197899873375,90.73690461181339,low
4.121843177051438,8854.694775174312,2.951140730490534,17,62.739045458238145,43.4781208316152,74.10310857079654,medium
6.960229186826175,5758.411050640706,3.4552642636304447,10,78.72699847685053,89.30803203153195,91.62677102434246,low
7.09034531491154,8276.14147449573,2.8711484511496033,8,32.52398706713283,78.43423002678438,79.6258175907816,low
10.0,700.3064774392524,4.222114779728572,6,32.58242204841062,71.58893761069208,74.71565729429973,medium
6.711458552828316,9114.895235308803,4.0723795384589945,28,82.01008216847288,60.863046934817916,90.47483551794751,low
7.452321013500419,3540.4676443203,2.6209716881423777,58,95.62148184690228,43.83586186911031,88.40977730907757,low
6.947932345442135,4406.05254202226,1.1624474906421534,27,80.62747530606099,56.921090907625484,65.79751992391046,medium
5.246982943570702,7515.453211363957,1.7779855152695174,23,40.81696827464712,82.28029368133502,73.71429508625508,medium
8.71423422177253,6949.340275746646,2.947810596836981,31,87.92636846450752,59.45945688014029,91.421456287339,low
8.127899549030161,6253.860145180646,4.710055026648267,12,71.42632427897948,87.7842050733372,100.0,low
8.186547920564571,1910.7115392590435,3.270277947407179,58,34.57797564042363,66.08126986104114,72.41000645955043,medium
5.635918817807892,6299.4410064649255,3.1215796257734802,22,57.05527417789678,84.11997025171485,87.14918576063343,low
9.10419146640415,8881.684060449685,3.8958801732120323,44,84.21245648389062,82.44620523661271,91.97804711174335,low
4.8972234058115784,4402.538711700618,1.6091797926257079,22,44.44410058809277,52.14285604851699,51.1837822921195,medium
7.880285640700405,9944.811136020888,1.5876738725549489,27,87.62750001168911,55.2481073886202,84.5520151976279,low
10.0,3381.9241922579718,2.3815806978773337,9,70.21923842156596,50.04686096671569,68.59562544193933,medium
5.514195512303967,6019.643675155121,4.979410526185736,7,61.545547682650884,47.93387078520148,89.58428826185593,low
6.150553405595842,10605.983200129838,4.5037673299976,9,30.16384813269988,51.09689896863396,77.60697103066768,low
7.1494770476314615,3955.8002619011713,3.720455601739225,49,48.170123381099245,79.67143433001021,83.31858039493375,low
6.244786518825701,9161.956450131222,2.5646196914518846,32,87.31825969189026,44.405671075730744,76.93410717674394,low
4.674004853400801,11923.957086665429,3.218695820706967,30,37.478304727797564,76.93873998915825,73.59619630167701,medium
7.102844462209041,6513.13220677245,2.214216471636219,19,65.62389186655182,52.32986952976323,70.88897879512119,medium
5.406544429410843,4418.94903785008,3.697228048744211,29,32.17185541308337,65.04481775717142,71.88195587646543,medium
7.710388645952772,3681.783591149929,2.675382646229923,20,48.16611316843786,41.99870220966469,69.11766449370424,medium
5.620863648649295,9913.808110041977,1.4808635769688676,22,41.5624122871623,75.35332860736207,67.54639343094702,medium
9.324901607526309,9830.082598018947,1.8603518163922383,4,59.18484396532297,47.547799475960396,69.29882941082927,medium
5.825120061495644,10347.927368606026,3.434771165347125,47,71.68367438586168,79.93040312604776,98.52157450269685,low
6.516907725691486,5901.484948032159,3.7782588107640382,24,60.715170790183734,45.04344694596542,78.83342678256405,low
8.220275826054504,9113.420824581315,1.3840866585366447,20,87.4570079309467,49.564010632848316,72.18079030021262,medium
5.1537035253490675,5853.481826621789,4.2333639082885846,10,41.89031819192513,86.12440488340954,76.23582054702027,low
7.341189901906194,3350.834635174923,4.297389543659693,13,73.36007509489554,74.61886533971047,91.29272171618175,low
8.960714131423643,9372.53035533706,3.8923276571081007,25,90.13162920940457,44.65308522091584,73.97065639107586,medium
4.588775148158159,10901.610834834613,3.734354137784363,33,72.02865944585928,51.571753594146024,84.50424182364749,low
7.276950787798456,2938.1940816560405,1.9274743440957414,23,61.48839597334747,73.53795541795431,61.6312455295498,medium
7.389824191372635,2881.70711129799,4.678487849654305,28,81.5677084635121,57.355524087019035,83.14551189852168,low
8.172734307665966,6119.945802690374,2.0742942206760726,46,36.4455140117561,79.54535439129157,73.24635453329184,medium
5.144573933682877,8868.385817223,1.7300185572698328,51,97.58396818122338,88.44867696948448,86.56602351134896,low
5.019315080373586,2598.5424187381395,3.554136146815796,26,53.69045990755879,74.18614262791085,66.12720191852102,medium
7.782912348425347,6681.047210867718,2.456417179781912,38,44.032399735097364,69.75545579696791,82.3618066452194,low
7.445477009849779,4228.719137820744,4.732112338647783,54,97.13291295364385,54.183147779965154,87.38878135905692,low
7.375739275518815,8102.487299475006,2.840998433833402,38,30.356386634812814,83.88046889888253,83.88423687718814,low
7.519672314245463,3606.339535512329,1.6548741722046154,19,85.14309718695594,45.1771776370937,71.61516692616819,medium
5.979962917632264,8315.409000822538,4.830114589579404,44,59.35450717208219,54.4350236656666,93.10251257400998,low
7.348380545741505,5525.355567546875,3.0617356547706605,50,86.76216428095603,61.779164623845645,85.40486429904234,low
7.439608709948022,3188.578428956872,3.0742356992717177,49,90.13828613066485,45.46541407453174,76.01427876684434,low
5.928472872960448,6191.069866280665,2.5432107553774466,36,52.051020212206325,49.689686723649274,73.72909946005363,medium
9.798661766717135,200.0,4.343975100112821,16,92.2509196866925,66.62688530887095,82.25662814662071,low
7.710749381367681,4322.71628368518,2.1505744827440365,29,99.29632911398265,45.20603844453304,67.44848635560814,medium
5.2130447541960265,7012.203210973985,1.0548388315611437,57,96.4283558315064,58.78602617589725,70.0116369110952,medium
7.984830412950744,684.7356629043143,2.9891117076403426,51,66.9897288119747,85.65505970166599,77.66165167629764,low
5.5379774946590175,200.0,4.703547646569088,55,44.00838696884519,63.692706020171116,57.38992550971464,medium
8.180626905613678,200.0,2.0930667461774997,27,86.53243567184938,70.11081933348086,74.05895577505156,medium
8.737893368511106,9981.38566650111,2.0652217467738043,10,95.91238285906557,50.07584278209319,88.28742382952862,low
5.7689765224724345,5769.722961711812,3.952399517776209,10,97.3084461423717,82.14848015129482,88.13125790595264,low
8.445064193866482,4402.603817978438,4.102133336256729,48,91.0612639943126,70.2807903002174,82.16220266843828,low
7.619171390404747,8835.464207000488,2.74222615074059,39,45.03486581802713,88.12002962089011,71.35153764989748,medium
8.233090239991736,4786.650952592667,4.334573084492144,22,75.19320124452007,52.93814091741585,94.42349239123057,low
9.845189473980922,6805.385699600196,1.6877323360147334,44,94.58363270916176,69.97722222887917,86.715726541137,low
6.631917825995695,6077.266052769788,2.4681014934437875,20,64.10526378656233,69.38330204729516,71.65366698911473,medium
5.869395753463765,4587.001737741066,2.6171116612670886,35,87.15532278457778,84.37084659192153,80.40280322837293,low
5.665728355561715,6882.437651667317,2.2511835728251737,4,37.320231225117375,77.0624097450159,73.74669637845919,medium
5.776284572551843,8319.783664260434,1.870950196076576,41,84.0219942052358,48.239904937563146,73.83122910943044,medium
6.884347435878844,5445.280148949037,2.35259811576917,8,34.53543565448919,82.35721358096299,65.56916620016065,medium
7.511727962224966,4618.333280536155,1.0720127341430308,9,68.62537586111705,83.61588961381004,73.23786536606119,medium
7.415036198995028,4972.46277600164,3.813400139040274,49,59.9805793426989,66.68339968685953,79.16130258746327,low
8.240774873554036,200.0,3.735836938121248,44,42.83791060964165,64.46083214731034,63.3162581106768,medium
7.0195028378168605,6849.178639526735,2.800872448841333,48,60.59395876082993,67.86495102595246,82.98233224331675,low
9.180301115735976,2372.666133034346,2.291662335462734,5,80.38138503032127,42.5208127476639,78.03487242982723,low
6.603014750143066,7889.156172356772,2.736374143609796,55,83.30367454664967,72.07677131243318,77.93906208714635,low
10.0,5728.727697974118,4.746083263955681,37,94.52440551554174,44.56054688295039,96.88670874278418,low
7.938501021647509,6315.3632895913215,3.414259395596937,43,78.81910648485865,73.60481111497579,88.4992831760924,low
5.714263665375576,8100.987511818606,3.9254292632723162,33,99.74283735168696,86.99306839691573,92.24273423804676,low
5.393661252908331,3220.4287009771956,1.9180669812451878,42,50.03594306863376,73.90888413372343,61.214546317701625,medium
7.723708622864778,7107.7453300528705,1.3790318893009124,41,40.825179700516145,63.72598346678024,69.16197826140747,medium
6.664805822011224,6802.863157687994,1.3327397388364672,56,36.815813059055785,74.00142314037853,74.2887086570864,medium
8.071000741138137,5445.65750207162,2.8880754143143377,16,70.92128503512217,73.27219267695223,84.08281513424956,low
7.709856436860317,3215.4413977093864,3.8667453516441306,38,54.24646433824096,66.27324657265366,79.5491780959552,low
6.890756631014691,7785.715092165492,4.096481530376218,22,44.229279824872556,79.78671054927938,89.3312909576673,low
5.729809422897393,8110.363633257948,3.8816392279600387,20,44.90428446970288,86.39380064086218,81.98916674593913,low
4.727729162971203,6340.806077933652,4.651049950592681,30,54.28664960003902,42.23912020241752,72.07678214383655,medium
6.330227571899468,2789.0927528560655,1.2080097835687447,49,78.03293010333834,85.81131188757054,69.96201021327036,medium
8.284598191485209,4417.652901223637,4.421357954259322,40,72.10303888402468,59.473393438824544,78.79836350261408,low
7.321140616195306,5819.0018327398,3.6427063824158887,40,85.4810346451282,48.7775097661636,88.39579154359662,low
5.131391831932018,8065.48364994628,1.7020804480105225,36,52.261969335555804,43.17336653262807,74.2152056039115,medium
7.259771388776773,1249.53179666065,3.72952293935051,25,79.99593866234918,80.639737288138,73.44514025235374,medium
7.577976069593255,4308.58960708687,3.047038240550285,34,90.89432800564738,83.95146508066317,90.33428684079342,low
5.674213845698301,4791.9823201733925,2.436164986136806,17,88.68678481514905,87.73110875150813,77.39875174579909,low
7.230587658918292,5750.335261790912,1.9918326366634576,54,76.13186375298561,71.0284725526158,94.97255039775446,low
7.087313077669,2096.0241479254596,2.8566175489789303,31,89.46368483308802,43.05810625533166,68.47604799954331,medium
5.2855445532540655,5347.401664880001,1.956530580756838,40,36.17950025783345,60.17654136968033,64.51094591752303,medium
7.536681040522425,5068.549307062231,1.3313883358565337,13,63.40260196561779,48.84073429957416,66.34992354850382,medium
7.841176789552351,2887.2243855310303,4.38448023367995,50,49.64761043274416,78.27291472076575,82.86201265573204,low
8.624576864762915,5646.097247493947,3.3713479274247713,18,64.23792477800194,84.32405099229301,81.46481871031438,low
8.580703078052355,4376.492709643495,2.454678633553322,46,38.86329954742318,48.9451790343832,67.31607152978603,medium
4.933495948064364,7486.758427529122,2.7867199225310193,40,37.744523995974596,41.4242157551439,66.03872007253592,medium
5.593262440127316,3344.017316986984,4.459309470438754,41,37.70786081927148,75.1291627594043,80.12031508650941,low
7.77255290081299,6269.502366385365,2.2793740220234318,46,36.42410703522515,54.018926552665086,74.58234164403966,medium
7.770678926368313,3574.8334883121956,2.52069218982002,53,64.1311482975952,66.40727539738342,76.08015164973146,low
7.772571529459071,4200.737285523563,4.064321643126908,33,38.36220342007111,85.29219146588406,73.45299880347255,medium
10.0,6891.8748831162175,1.8020904436529248,7,88.75081516124749,67.02877358838539,92.19791639947691,low
7.85633576603975,6704.153198526466,3.63705020934645,55,50.0782787845861,40.916184039549385,77.23159193458034,low
8.703348460270899,4748.933452264919,2.737295221837157,6,97.06321369818295,75.52917064797191,82.22200568198771,low
8.431002645239804,5191.768145001996,3.000634262387235,28,69.70574071572955,88.38022082236655,90.24653613945381,low
7.977086876958697,1639.1806646714276,4.147520622483201,48,74.3337058624083,85.11956597078196,83.79857880108153,low
6.527096133039482,10208.2929317421,4.972529425259742,12,73.58522007574078,89.24896970632001,96.81096826339711,low
8.138453830739902,8062.369193634084,4.3260476960778815,29,53.33179893401213,44.592475438144035,80.30943892539634,low
5.840762178193643,7954.34415261332,1.6421758654504166,9,90.8756787034146,87.37975647558235,79.45721733565792,low
6.644772089889987,1214.903349131354,1.8982073409615539,7,99.4801023973465,84.67066656673131,80.59670602428638,low
6.2719546782563445,4213.53002253214,2.639721908556333,37,41.31598330081603,51.4000258624899,66.99858219641615,medium
7.122811209079484,4996.3619132291315,3.8769060796041055,54,64.44732933695829,44.364942218074525,78.72447644028392,low
10.0,206.81552389796343,3.037484661280926,36,65.23194949410455,86.97980209704181,76.7762397692073,low
4.199102211112378,8669.85028822826,4.60720270102195,30,84.76832770768775,52.56481725179353,82.74975837938975,low
8.029390285561771,10361.65346564441,1.1947019214911339,37,60.131180165747125,71.29320508801281,87.51578771642443,low
4.5809261932155225,12185.804868010842,2.0340679152519896,7,77.41317933383247,55.31006234455362,73.65024197812758,medium
6.29210220131585,2862.3485174467905,1.8770863697232691,17,55.10635770862213,62.10211066794207,67.88327926646683,medium
8.63342589545105,6351.970490502821,3.976683790037521,35,34.33755682019357,70.42412539522991,81.52262260313867,low
7.096420028643194,9968.454807451264,2.8590861927571543,30,62.17996015770268,47.15872184832997,78.81761742067543,low
5.38338283310604,5239.144563159139,1.060052162810663,50,82.82867524816925,52.888306404472246,69.87068330834641,medium
5.927044436110048,4299.036258471967,4.093747009715333,30,75.32222547057577,51.25200530353885,74.78831360407176,medium
8.019396623402013,401.94697936652756,2.4472126244106867,22,66.83930874878689,85.43743949574144,77.40747302305765,low
5.904450052424295,9397.867373315248,2.041841433849125,30,93.9456355033808,44.61802102810262,77.09748215198157,low
7.324687884372962,5942.217731779905,1.7308707283190121,55,63.725899936155976,89.74840185770195,88.07684859230905,low
7.06835775985572,3811.974423110813,4.784048746902276,17,55.37424363502409,68.72385826054415,82.14838811005346,low
6.022599478591275,6851.57186948658,4.76815211055787,23,57.735871379474005,75.7728608330884,85.77783235426432,low
10.0,6459.016119535995,1.3062115527268667,58,80.66088535735456,76.30716628615332,79.03903391364459,low
7.950878533477017,6504.777307063774,1.9310694386116802,37,53.02701428024365,85.78376300817706,78.86076409478083,low
3.962286120013589,5348.705813019974,3.5844772883313856,43,74.81433530948053,48.68057808262634,79.81040640172557,low
7.279681472154142,10867.074476290098,3.681698633513257,6,57.005153332524195,88.51324559794315,89.88573305373251,low
6.007320302847418,5599.020800212734,2.670686975377256,29,70.301404805815,57.93658649563381,76.75596472743842,low
8.278650002194336,10857.966228969915,3.274039431248857,47,46.07671045182501,61.479702470091794,87.32798235637495,low
5.811218892350949,7692.350779200593,3.810522332838644,12,43.913895667958386,51.20659431450359,71.54209765107491,medium
6.827895337799651,7053.5104282851935,4.802036816273464,16,67.8274748403228,55.97853846541922,90.05772983580067,low
7.757480918470685,5660.175740165534,3.9004376050671237,49,48.771168286091694,46.17325429191086,88.6452405716785,low
8.298632791255182,8921.870080637762,1.4410825238235376,15,36.86865401189735,69.62046461016807,73.6990727803431,medium
5.199555389416336,6338.975302733986,3.8713864566912335,55,48.48431731546711,88.58052415809952,86.53822250755455,low
6.498248146238577,3203.606354659405,1.2709053141565634,4,57.65421603064923,84.87163805934578,79.45389483225979,low
6.287582033258566,3103.5234270058936,3.010028948030956,52,52.31589930098599,63.83150948478699,66.68731999745309,medium
6.020006151139432,7267.453865802816,3.1075809636915683,45,72.55733480363027,61.74220969693182,87.08204498571146,low
9.648181360421646,3277.8633445005125,4.113058822824289,43,55.028823288988065,67.83944469691845,81.13483876563475,low
7.607472566441434,5813.306829082501,1.046234597620932,43,43.416486056451674,69.4288696526313,71.3839058238775,medium
5.108674068497432,9171.553615653273,4.4990082684010755,49,93.72004865646574,76.42200489056322,87.91262924922015,low
8.376792920582163,6911.910533683002,3.65553891883212,47,70.48699277951056,41.50869307192783,82.13679631377221,low
10.0,3833.595389013757,1.1247633999287512,52,45.980284128393635,49.51304885154185,61.97442122752438,medium
8.54869789082672,10229.962534848419,1.6401211037711185,31,53.20742960112589,42.19013185416122,77.55924882245826,low
4.72094505106898,7643.625710984104,1.1580701199074102,3,69.88280948872563,77.07278505521077,64.93111782163784,medium
6.273648890700623,9053.378961612269,4.063758401805623,19,39.03543430330217,60.76265754755583,86.42535755878619,low
8.900366723779934,200.0,1.6836203696346548,46,56.894922620845186,40.703320655419624,66.23529811214763,medium
5.938495801571829,6992.558634788238,1.1823999346660892,59,43.04396508823997,82.50605195976178,65.68655170732652,medium
7.665729142219343,8526.47350913968,1.5519509272998415,30,55.51694258915614,50.63144560195047,69.78833376751854,medium
8.161951080144005,11100.865926893977,3.238228015683786,55,60.50115219420944,48.56279766067229,92.69167428653017,low
5.609604292632875,1608.5442475468753,2.9819461010639476,21,68.4937195931095,52.750585778239724,67.60085407099427,medium
6.9107119659073,9618.3437675836,1.9850294119636813,35,31.589121006127527,67.19577464765119,65.20745035575229,medium
